activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,6295141,[],CHEMBL1810766,Inhibition of recombinant CDK2 expressed in baculovirus using [gamma-32P]-ATP by 33-P leadseeker assay,B,,,BAO_0000190,BAO_0000019,assay format,O=c1[nH]cc(-c2ccc(N3CCOCC3)cc2)c2sc(-c3ccncc3)cc12,,,CHEMBL1806471,Bioorg. Med. Chem. Lett.,2011,"{'bei': '12.32', 'le': '0.23', 'lle': '0.64', 'sei': '8.24'}",CHEMBL1809107,,CHEMBL1809107,4.80,False,http://www.openphacts.org/units/Nanomolar,1445722,=,1,True,=,,IC50,nM,,15848.93,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,pIC50,,UO_0000065,,4.8
,6295143,[],CHEMBL1810766,Inhibition of recombinant CDK2 expressed in baculovirus using [gamma-32P]-ATP by 33-P leadseeker assay,B,,,BAO_0000190,BAO_0000019,assay format,CS(=O)(=O)Nc1cccc(-c2c[nH]c(=O)c3cc(-c4ccnc5[nH]ccc45)sc23)c1,,,CHEMBL1806471,Bioorg. Med. Chem. Lett.,2011,"{'bei': '12.60', 'le': '0.25', 'lle': '1.33', 'sei': '5.11'}",CHEMBL1809109,,CHEMBL1809109,5.50,False,http://www.openphacts.org/units/Nanomolar,1445727,=,1,True,=,,IC50,nM,,3162.28,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,pIC50,,UO_0000065,,5.5
,6295144,[],CHEMBL1810766,Inhibition of recombinant CDK2 expressed in baculovirus using [gamma-32P]-ATP by 33-P leadseeker assay,B,,,BAO_0000190,BAO_0000019,assay format,O=c1[nH]cc(-c2ccc(N3CCOCC3)cc2)c2sc(-c3cn[nH]c3)cc12,,,CHEMBL1806471,Bioorg. Med. Chem. Lett.,2011,"{'bei': '17.44', 'le': '0.33', 'lle': '3.12', 'sei': '8.92'}",CHEMBL1809110,,CHEMBL1809110,6.60,False,http://www.openphacts.org/units/Nanomolar,1445728,=,1,True,=,,IC50,nM,,251.19,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,pIC50,,UO_0000065,,6.6
,6295145,[],CHEMBL1810766,Inhibition of recombinant CDK2 expressed in baculovirus using [gamma-32P]-ATP by 33-P leadseeker assay,B,,,BAO_0000190,BAO_0000019,assay format,Cn1cc(-c2ccc(N3CCOCC3)cc2)c2sc(-c3ccncc3)cc2c1=O,,,CHEMBL1806471,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1809111,,CHEMBL1809111,,False,http://www.openphacts.org/units/Nanomolar,1445729,<,1,True,>,,IC50,nM,,15848.93,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,pIC50,,UO_0000065,,4.8
,6295146,[],CHEMBL1810766,Inhibition of recombinant CDK2 expressed in baculovirus using [gamma-32P]-ATP by 33-P leadseeker assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1ncc(-c2ccc(N3CCOCC3)cc2)c2sc(-c3ccncc3)cc12,,,CHEMBL1806471,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1809112,,CHEMBL1809112,,False,http://www.openphacts.org/units/Nanomolar,1445730,<,1,True,>,,IC50,nM,,15848.93,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,pIC50,,UO_0000065,,4.8
,6295147,[],CHEMBL1810766,Inhibition of recombinant CDK2 expressed in baculovirus using [gamma-32P]-ATP by 33-P leadseeker assay,B,,,BAO_0000190,BAO_0000019,assay format,N#Cc1ccc(F)c(-c2c[nH]c(=O)c3cc(-c4ccncc4)sc23)c1,,,CHEMBL1806471,Bioorg. Med. Chem. Lett.,2011,"{'bei': '19.29', 'le': '0.37', 'lle': '2.37', 'sei': '9.63'}",CHEMBL1809113,,CHEMBL1809113,6.70,False,http://www.openphacts.org/units/Nanomolar,1445731,=,1,True,=,,IC50,nM,,199.53,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,pIC50,,UO_0000065,,6.7
,6295148,[],CHEMBL1810766,Inhibition of recombinant CDK2 expressed in baculovirus using [gamma-32P]-ATP by 33-P leadseeker assay,B,,,BAO_0000190,BAO_0000019,assay format,O=c1[nH]cc(-c2ccc3c(c2)OCCO3)c2sc(-c3ccncc3)cc12,,,CHEMBL1806471,Bioorg. Med. Chem. Lett.,2011,"{'bei': '16.00', 'le': '0.30', 'lle': '1.71', 'sei': '9.03'}",CHEMBL1809114,,CHEMBL1809114,5.80,False,http://www.openphacts.org/units/Nanomolar,1445732,=,1,True,=,,IC50,nM,,1584.89,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,pIC50,,UO_0000065,,5.8
,6295149,[],CHEMBL1810766,Inhibition of recombinant CDK2 expressed in baculovirus using [gamma-32P]-ATP by 33-P leadseeker assay,B,,,BAO_0000190,BAO_0000019,assay format,N#CCc1cccc(-c2c[nH]c(=O)c3cc(-c4ccncc4)sc23)c1,,,CHEMBL1806471,Bioorg. Med. Chem. Lett.,2011,"{'bei': '15.72', 'le': '0.29', 'lle': '1.02', 'sei': '7.77'}",CHEMBL1809115,,CHEMBL1809115,5.40,False,http://www.openphacts.org/units/Nanomolar,1445733,=,1,True,=,,IC50,nM,,3981.07,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,pIC50,,UO_0000065,,5.4
,6295150,[],CHEMBL1810766,Inhibition of recombinant CDK2 expressed in baculovirus using [gamma-32P]-ATP by 33-P leadseeker assay,B,,,BAO_0000190,BAO_0000019,assay format,O=c1[nH]cc(-c2cccc(Cl)n2)c2sc(-c3ccncc3)cc12,,,CHEMBL1806471,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1809116,,CHEMBL1809116,,False,http://www.openphacts.org/units/Nanomolar,1445734,<,1,True,>,,IC50,nM,,15848.93,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,pIC50,,UO_0000065,,4.8
,6295151,[],CHEMBL1810766,Inhibition of recombinant CDK2 expressed in baculovirus using [gamma-32P]-ATP by 33-P leadseeker assay,B,,,BAO_0000190,BAO_0000019,assay format,N#Cc1cscc1-c1c[nH]c(=O)c2cc(-c3ccncc3)sc12,,,CHEMBL1806471,Bioorg. Med. Chem. Lett.,2011,"{'bei': '20.27', 'le': '0.40', 'lle': '2.55', 'sei': '9.78'}",CHEMBL1809117,,CHEMBL1809117,6.80,False,http://www.openphacts.org/units/Nanomolar,1445735,=,1,True,=,,IC50,nM,,158.49,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,pIC50,,UO_0000065,,6.8
,6295152,[],CHEMBL1810766,Inhibition of recombinant CDK2 expressed in baculovirus using [gamma-32P]-ATP by 33-P leadseeker assay,B,,,BAO_0000190,BAO_0000019,assay format,COCc1ccccc1-c1c[nH]c(=O)c2cc(-c3ccncc3)sc12,,,CHEMBL1806471,Bioorg. Med. Chem. Lett.,2011,"{'bei': '15.21', 'le': '0.29', 'lle': '0.83', 'sei': '9.64'}",CHEMBL1809118,,CHEMBL1809118,5.30,False,http://www.openphacts.org/units/Nanomolar,1445736,=,1,True,=,,IC50,nM,,5011.87,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,pIC50,,UO_0000065,,5.3
,6295153,[],CHEMBL1810766,Inhibition of recombinant CDK2 expressed in baculovirus using [gamma-32P]-ATP by 33-P leadseeker assay,B,,,BAO_0000190,BAO_0000019,assay format,CCOc1ccc(-c2c[nH]c(=O)c3cc(-c4ccncc4)sc23)cn1,,,CHEMBL1806471,Bioorg. Med. Chem. Lett.,2011,"{'bei': '14.88', 'le': '0.28', 'lle': '1.09', 'sei': '7.66'}",CHEMBL1809119,,CHEMBL1809119,5.20,False,http://www.openphacts.org/units/Nanomolar,1445737,=,1,True,=,,IC50,nM,,6309.57,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,pIC50,,UO_0000065,,5.2
,6295154,[],CHEMBL1810766,Inhibition of recombinant CDK2 expressed in baculovirus using [gamma-32P]-ATP by 33-P leadseeker assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc(F)ccc1-c1c[nH]c(=O)c2cc(-c3ccncc3)sc12,,,CHEMBL1806471,Bioorg. Med. Chem. Lett.,2011,"{'bei': '15.04', 'le': '0.29', 'lle': '0.83', 'sei': '9.64'}",CHEMBL1809120,,CHEMBL1809120,5.30,False,http://www.openphacts.org/units/Nanomolar,1445738,=,1,True,=,,IC50,nM,,5011.87,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,pIC50,,UO_0000065,,5.3
,6295155,[],CHEMBL1810766,Inhibition of recombinant CDK2 expressed in baculovirus using [gamma-32P]-ATP by 33-P leadseeker assay,B,,,BAO_0000190,BAO_0000019,assay format,CN(C)C(=O)c1ccccc1-c1c[nH]c(=O)c2cc(-c3ccncc3)sc12,,,CHEMBL1806471,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1809121,,CHEMBL1809121,,False,http://www.openphacts.org/units/Nanomolar,1445739,<,1,True,>,,IC50,nM,,15848.93,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,pIC50,,UO_0000065,,4.8
,6295156,[],CHEMBL1810766,Inhibition of recombinant CDK2 expressed in baculovirus using [gamma-32P]-ATP by 33-P leadseeker assay,B,,,BAO_0000190,BAO_0000019,assay format,O=c1[nH]cc(-c2cccc3cccnc23)c2sc(-c3ccncc3)cc12,,,CHEMBL1806471,Bioorg. Med. Chem. Lett.,2011,"{'bei': '13.79', 'le': '0.26', 'lle': '0.03', 'sei': '8.36'}",CHEMBL1809122,,CHEMBL1809122,4.90,False,http://www.openphacts.org/units/Nanomolar,1445740,=,1,True,=,,IC50,nM,,12589.25,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,pIC50,,UO_0000065,,4.9
,6296126,[],CHEMBL1811056,Inhibition of CDK2,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,,,CHEMBL1806477,Bioorg. Med. Chem. Lett.,2011,"{'bei': '24.56', 'le': '0.47', 'lle': '6.82', 'sei': '7.81'}",CHEMBL73303,,CHEMBL73303,9.00,False,http://www.openphacts.org/units/Nanomolar,1445813,=,1,True,=,,IC50,nM,,1.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,0.001
,6296127,[],CHEMBL1811056,Inhibition of CDK2,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N1CCN(c2ccc(Nc3nccc(-c4cnc5ccccn45)n3)cc2)CC1,,,CHEMBL1806477,Bioorg. Med. Chem. Lett.,2011,"{'bei': '17.19', 'le': '0.31', 'lle': '3.91', 'sei': '9.04'}",CHEMBL1809191,,CHEMBL1809191,7.11,False,http://www.openphacts.org/units/Nanomolar,1445814,=,1,True,=,,IC50,nM,,78.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,0.078
,6296128,[],CHEMBL1811056,Inhibition of CDK2,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1nccc(-c2cnc3ccccn23)n1,,,CHEMBL1806477,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1809192,,CHEMBL1809192,,False,http://www.openphacts.org/units/Nanomolar,1445815,>,1,True,>,,IC50,nM,,100000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,100.0
,6296129,[],CHEMBL1811056,Inhibition of CDK2,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(F)c(-c2cnc3ccccn23)n1,,,CHEMBL1806477,Bioorg. Med. Chem. Lett.,2011,"{'bei': '12.07', 'le': '0.22', 'lle': '2.22', 'sei': '6.34'}",CHEMBL1809193,,CHEMBL1809193,5.57,False,http://www.openphacts.org/units/Nanomolar,1445816,=,1,True,=,,IC50,nM,,2700.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,2.7
,6296130,[],CHEMBL1811056,Inhibition of CDK2,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,,,CHEMBL1806477,Bioorg. Med. Chem. Lett.,2011,"{'bei': '12.47', 'le': '0.24', 'lle': '2.09', 'sei': '6.78'}",CHEMBL1809044,,CHEMBL1809044,5.96,False,http://www.openphacts.org/units/Nanomolar,1445817,=,1,True,=,,IC50,nM,,1100.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,1.1
,6296131,[],CHEMBL1811056,Inhibition of CDK2,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Br)c(-c2cnc3ccccn23)n1,,,CHEMBL1806477,Bioorg. Med. Chem. Lett.,2011,"{'bei': '11.41', 'le': '0.24', 'lle': '1.99', 'sei': '6.78'}",CHEMBL1809194,,CHEMBL1809194,5.96,False,http://www.openphacts.org/units/Nanomolar,1445818,=,1,True,=,,IC50,nM,,1100.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,1.1
,6296132,[],CHEMBL1811056,Inhibition of CDK2,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(C)c(-c2cnc3ccccn23)n1,,,CHEMBL1806477,Bioorg. Med. Chem. Lett.,2011,"{'bei': '10.93', 'le': '0.20', 'lle': '1.48', 'sei': '5.69'}",CHEMBL1809195,,CHEMBL1809195,5.00,False,http://www.openphacts.org/units/Nanomolar,1445819,=,1,True,=,,IC50,nM,,10000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,10.0
,6296133,[],CHEMBL1811056,Inhibition of CDK2,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(C(F)(F)F)c(-c2cnc3ccccn23)n1,,,CHEMBL1806477,Bioorg. Med. Chem. Lett.,2011,"{'bei': '9.38', 'le': '0.18', 'lle': '0.57', 'sei': '5.46'}",CHEMBL1809196,,CHEMBL1809196,4.80,False,http://www.openphacts.org/units/Nanomolar,1445820,=,1,True,=,,IC50,nM,,16000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,16.0
,6296134,[],CHEMBL1811056,Inhibition of CDK2,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(OC)c(-c2cnc3ccccn23)n1,,,CHEMBL1806477,Bioorg. Med. Chem. Lett.,2011,"{'bei': '9.03', 'le': '0.17', 'lle': '1.06', 'sei': '4.40'}",CHEMBL1809197,,CHEMBL1809197,4.28,False,http://www.openphacts.org/units/Nanomolar,1445821,=,1,True,=,,IC50,nM,,53000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,53.0
,6296135,[],CHEMBL1811056,Inhibition of CDK2,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(C#N)c(-c2cnc3ccccn23)n1,,,CHEMBL1806477,Bioorg. Med. Chem. Lett.,2011,"{'bei': '9.75', 'le': '0.18', 'lle': '1.49', 'sei': '4.09'}",CHEMBL1806525,,CHEMBL1806525,4.57,False,http://www.openphacts.org/units/Nanomolar,1445822,=,1,True,=,,IC50,nM,,27000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,27.0
,6299676,[],CHEMBL1811573,Inhibition of CDK2,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3ccccc3)c(C)c12,,,CHEMBL1806462,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1807446,,CHEMBL1807446,,False,http://www.openphacts.org/units/Nanomolar,1443786,>,1,True,>,,IC50,nM,,25000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,25.0
,6325426,[],CHEMBL1819980,Inhibition of CDK2,B,,,BAO_0000190,BAO_0000357,single protein format,c1ccc2[nH]ncc2c1,,,CHEMBL1817560,J. Med. Chem.,2011,"{'bei': '31.60', 'le': '0.57', 'lle': '2.17', 'sei': '13.02'}",CHEMBL86795,INDAZOLE,CHEMBL86795,3.73,False,http://www.openphacts.org/units/Nanomolar,1449883,=,1,True,=,,IC50,nM,,185000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,185.0
,6340539,[],CHEMBL1825377,Inhibition of CDK2,B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H](CNc1nnc(-c2ccc3cnccc3c2)s1)Cc1ccc(C(F)(F)F)cc1,,,CHEMBL1821694,Bioorg. Med. Chem. Lett.,2011,"{'bei': '17.00', 'le': '0.33', 'lle': '2.55', 'sei': '9.52'}",CHEMBL1080569,,CHEMBL1080569,7.30,False,http://www.openphacts.org/units/Nanomolar,1454889,=,1,True,=,,IC50,nM,,50.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,0.05
,6340540,[],CHEMBL1825377,Inhibition of CDK2,B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H](CNc1nnc(-c2ccc3c(c2)CC(=O)N3)s1)Cc1ccc(C(F)(F)F)cc1,,,CHEMBL1821694,Bioorg. Med. Chem. Lett.,2011,"{'bei': '15.51', 'le': '0.31', 'lle': '3.02', 'sei': '7.23'}",CHEMBL1823630,,CHEMBL1823630,6.72,False,http://www.openphacts.org/units/Nanomolar,1454890,=,1,True,=,,IC50,nM,,190.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,0.19
,6340541,[],CHEMBL1825377,Inhibition of CDK2,B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H](CNC(=O)c1ccc2cnccc2c1)Cc1ccc(C(F)(F)F)cc1,,,CHEMBL1821694,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1823631,,CHEMBL1823631,,False,http://www.openphacts.org/units/Nanomolar,1454891,>,1,True,>,,IC50,nM,,25000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,25.0
,6340542,[],CHEMBL1825377,Inhibition of CDK2,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NC(c1ccccc1)C1CCNCC1)c1ccc2cnccc2c1,,,CHEMBL1821694,Bioorg. Med. Chem. Lett.,2011,"{'bei': '13.62', 'le': '0.25', 'lle': '1.00', 'sei': '8.71'}",CHEMBL1823632,,CHEMBL1823632,4.71,False,http://www.openphacts.org/units/Nanomolar,1454892,=,1,True,=,,IC50,nM,,19700.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,19.7
,6340543,[],CHEMBL1825377,Inhibition of CDK2,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NC(c1ccc2ccccc2c1)C1CCNCC1)c1ccc2cnccc2c1,,,CHEMBL1821694,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1823633,,CHEMBL1823633,,False,http://www.openphacts.org/units/Nanomolar,1454893,>,1,True,>,,IC50,nM,,25000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,25.0
,6340544,[],CHEMBL1825377,Inhibition of CDK2,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NC(c1nccs1)C1CCNCC1)c1ccc2cnccc2c1,,,CHEMBL1821694,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1823634,,CHEMBL1823634,,False,http://www.openphacts.org/units/Nanomolar,1454894,>,1,True,>,,IC50,nM,,25000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,25.0
,6340545,[],CHEMBL1825377,Inhibition of CDK2,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(NC(=O)c2ccc3cnccc3c2)C2CCNCC2)cc1F,,,CHEMBL1821694,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1823635,,CHEMBL1823635,,False,http://www.openphacts.org/units/Nanomolar,1454895,>,1,True,>,,IC50,nM,,25000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,25.0
,6340546,[],CHEMBL1825377,Inhibition of CDK2,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NC(c1ccc(F)c(F)c1)C1CCNCC1)c1ccc2cnccc2c1,,,CHEMBL1821694,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1823636,,CHEMBL1823636,,False,http://www.openphacts.org/units/Nanomolar,1454896,>,1,True,>,,IC50,nM,,25000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,25.0
,6340547,[],CHEMBL1825377,Inhibition of CDK2,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NC(c1ccc(Cl)c(-c2ccccc2)c1)C1CCNCC1)c1ccc2cnccc2c1,,,CHEMBL1821694,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1823637,,CHEMBL1823637,,False,http://www.openphacts.org/units/Nanomolar,1454897,>,1,True,>,,IC50,nM,,25000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,25.0
,6340548,[],CHEMBL1825377,Inhibition of CDK2,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1cc(C(NC(=O)c2ccc3cnccc3c2)C2CCNCC2)ccc1Cl,,,CHEMBL1821694,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1823638,,CHEMBL1823638,,False,http://www.openphacts.org/units/Nanomolar,1454898,>,1,True,>,,IC50,nM,,25000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,25.0
,6340549,[],CHEMBL1825377,Inhibition of CDK2,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NC(c1cccc(Cl)c1)C1CCNCC1)c1ccc2cnccc2c1,,,CHEMBL1821694,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1823639,,CHEMBL1823639,,False,http://www.openphacts.org/units/Nanomolar,1454899,>,1,True,>,,IC50,nM,,25000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,25.0
,6340550,[],CHEMBL1825377,Inhibition of CDK2,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NC(c1ccc(Cl)cc1)C1CCNCC1)c1ccc2cnccc2c1,,,CHEMBL1821694,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1823640,,CHEMBL1823640,,False,http://www.openphacts.org/units/Nanomolar,1454900,>,1,True,>,,IC50,nM,,25000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,25.0
,6340551,[],CHEMBL1825377,Inhibition of CDK2,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NC(c1ccc(Cl)c(F)c1)C1CCNCC1)c1ccc2cnccc2c1,,,CHEMBL1821694,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1823641,,CHEMBL1823641,,False,http://www.openphacts.org/units/Nanomolar,1454901,>,1,True,>,,IC50,nM,,25000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,25.0
,6340552,[],CHEMBL1825377,Inhibition of CDK2,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NC(c1cccc(Cl)c1Cl)C1CCNCC1)c1ccc2cnccc2c1,,,CHEMBL1821694,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1823642,,CHEMBL1823642,,False,http://www.openphacts.org/units/Nanomolar,1454902,>,1,True,>,,IC50,nM,,25000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,25.0
,6340553,[],CHEMBL1825377,Inhibition of CDK2,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NC(c1ccc(Cl)c(Cl)c1)C1CCNCC1)c1ccc2cnccc2c1,,,CHEMBL1821694,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1823643,,CHEMBL1823643,,False,http://www.openphacts.org/units/Nanomolar,1454903,>,1,True,>,,IC50,nM,,25000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,25.0
,6340554,[],CHEMBL1825377,Inhibition of CDK2,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NC(c1cnc(Cl)c(Cl)c1)C1CCNCC1)c1ccc2cnccc2c1,,,CHEMBL1821694,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1823644,,CHEMBL1823644,,False,http://www.openphacts.org/units/Nanomolar,1454904,>,1,True,>,,IC50,nM,,25000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,25.0
,6340555,[],CHEMBL1825377,Inhibition of CDK2,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NC(c1ccc(Cl)c(Cl)c1)C1CCNCC1)c1ccc2cnc(F)cc2c1,,,CHEMBL1821694,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1823651,,CHEMBL1823651,,False,http://www.openphacts.org/units/Nanomolar,1454911,>,1,True,>,,IC50,nM,,25000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,25.0
,6340556,[],CHEMBL1825377,Inhibition of CDK2,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NC(c1ccc(Cl)c(Cl)c1)C1CCCNC1)c1ccc2cnccc2c1,,,CHEMBL1821694,Bioorg. Med. Chem. Lett.,2011,"{'bei': '11.29', 'le': '0.23', 'lle': '-0.33', 'sei': '8.66'}",CHEMBL1823653,,CHEMBL1823653,4.68,False,http://www.openphacts.org/units/Nanomolar,1454913,=,1,True,=,,IC50,nM,,21000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,21.0
,6340557,[],CHEMBL1825377,Inhibition of CDK2,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NC(c1ccc(Cl)c(Cl)c1)C1CCNC1)c1ccc2cnccc2c1,,,CHEMBL1821694,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1823654,,CHEMBL1823654,,False,http://www.openphacts.org/units/Nanomolar,1454914,>,1,True,>,,IC50,nM,,25000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,25.0
